"id","participantId","progress","createdAt"
"46fe1c3f-498c-4115-9261-5163f280deb5","4d9d9d13-0118-4ae1-a351-54638e8c53d7","TASK_TWO_09","2022-12-21 03:54:22.639"
"aa988364-7b6d-4100-a397-345e72e714ad","ed9ba924-7623-46b0-bdd5-39abf6b7f1db","TASK_ONE_07","2022-12-21 03:34:39.634"
"cf08614b-7c71-42bb-9951-0f85c22e4982","12e91045-5a7d-4b05-a379-84b585283ca4","QUESTIONS_03","2022-12-21 03:34:46.514"
"ae1827b3-1e3a-48b2-af09-690e678c391f","2ef8f759-9336-4b2c-bbdb-a55347d092e3","QUESTIONS_03","2022-12-21 03:34:52.766"
"3a9b8fc3-766d-4959-b0ac-abaf37691e86","b0ef303d-eb70-4f0b-897f-dda8beadfbbe","QUESTIONS_03","2022-12-21 03:34:58.765"
"af74b75b-adcc-4dfa-8ec8-a821ba477ab7","38dc54d4-2336-40bd-8940-2e4386d180a2","QUESTIONS_03","2022-12-21 03:35:01.066"
"70becb98-a0e9-438b-97cb-2bfb399777aa","bb7191e6-8891-4e27-835f-d72c9dee7feb","QUESTIONS_03","2022-12-21 03:35:04.208"
"16e22189-00e7-4936-a40e-d2bbc1a524d1","264c1da9-66c7-4a0d-825c-a0e3474e4912","INTRO_TASK_TWO_08","2022-12-21 03:35:07.868"
"05043ee9-7fe0-4818-afcf-563777d7909b","10740bd7-ccb9-4160-99b2-92cd89b73acc","QUESTIONS_03","2022-12-21 03:35:09.333"
"cef13b3f-a702-4dba-9969-b380c9fc9d07","528a531d-7059-4489-8509-56e7eed4d61f","INTRO_TASK_TWO_08","2022-12-21 03:35:15.304"
"6854cbfc-ae4a-4017-b1eb-0113b5c33927","7b898db1-dcfc-4856-8d89-8136c09421a4","QUESTIONS_03","2022-12-21 03:35:24.166"
"cacbc906-a48a-4d75-8578-8b4206742489","a67c2ac8-e227-407f-86be-36bfc1ff9306","TASK_ONE_07","2022-12-21 03:35:44.291"
"b62deec7-5093-4369-80bd-7a03b862c569","408d3f10-2223-4be3-a54e-c35754e8ffea","INTRO_TASK_TWO_08","2022-12-21 03:35:46.85"
"11532150-576c-4399-a07f-08aefe2dd1b1","60a89aeb-e603-45b4-836e-0683a5e36b20","END_11","2022-12-21 03:35:48.931"
"b8d70cd2-6a66-416f-9aab-6ba201d4f894","12e91045-5a7d-4b05-a379-84b585283ca4","INTRO_STUDY_04","2022-12-21 03:36:04.145"
"5eaaa7be-3f64-4bce-89c6-938a6e22eaec","b3b26a1d-20e0-43f7-a13e-f27281149f00","INTRO_TASK_TWO_08","2022-12-21 03:36:04.668"
"f517f943-863b-45fe-99cf-cdb8c5da043d","82ba2d1a-9e2c-45f4-8795-4fd5c001ed6a","END_11","2022-12-21 03:36:07.515"
"96329625-7556-4a7b-9c9a-41f3d22cee26","b0ef303d-eb70-4f0b-897f-dda8beadfbbe","INTRO_STUDY_04","2022-12-21 03:36:08.082"
"fb8daf19-ba21-426b-8132-8e1b1b8e8702","a642712d-11e2-4c36-8ecc-31f923a3c9f9","QUESTIONS_03","2022-12-21 03:36:21.747"
"c393d5f9-5088-4320-86c3-44fde717429a","1793f174-04db-43a0-9ac0-7654d38e6e54","END_11","2022-12-21 03:36:26.823"
"3df09c43-afd0-4ed2-b78b-125280a69d2e","a7c66bb0-35dd-4292-8815-ba941f37cd52","INTRO_TASK_TWO_08","2022-12-21 03:36:27.609"
"b0628859-90c0-496a-8d8e-a8f10af27032","2ef8f759-9336-4b2c-bbdb-a55347d092e3","INTRO_STUDY_04","2022-12-21 03:36:27.654"
"2362f311-516b-491d-a751-6bf627fcb9fb","a86cd330-0762-457e-8fde-9bb22bc0f4cc","END_11","2022-12-21 03:36:31.506"
"4011057c-3306-4853-b33f-66a38360d525","ec78dd97-c286-417d-ac0a-c6f67833f5f9","INTRO_TASK_TWO_08","2022-12-21 03:36:32.649"
"41b2df2c-74d1-4161-aaef-f8820d8def8b","050e6e02-f0fc-4434-a37f-b727146ab3eb","INTRO_TASK_TWO_08","2022-12-21 03:36:36.246"
"543a3621-d1c9-4c17-a71f-208a69d3db87","bb7191e6-8891-4e27-835f-d72c9dee7feb","INTRO_STUDY_04","2022-12-21 03:36:38.234"
"ac0206bb-45b7-4413-895c-e8609b17b204","38dc54d4-2336-40bd-8940-2e4386d180a2","INTRO_STUDY_04","2022-12-21 03:36:48.625"
"a3c4bd5d-b641-49ca-ab93-a0932695abc8","10740bd7-ccb9-4160-99b2-92cd89b73acc","INTRO_STUDY_04","2022-12-21 03:36:50.293"
"181b1ff1-12f0-4096-8b56-8a1e6ea3403e","7b898db1-dcfc-4856-8d89-8136c09421a4","INTRO_STUDY_04","2022-12-21 03:36:52.919"
"9122b31c-eaa3-4229-a207-6fb9f8defa62","6968cf9d-bcf9-417c-b670-a6d1fa971528","QUESTIONS_03","2022-12-21 03:37:05.987"
"2a3101ce-c6ab-489a-a479-3db659e52de4","f42964b3-d68c-4220-a63a-11a09d001a42","INTRO_TASK_TWO_08","2022-12-21 03:37:08.049"
"c3d3b15f-23d4-4640-9eee-0898fba2a32d","a642712d-11e2-4c36-8ecc-31f923a3c9f9","INTRO_STUDY_04","2022-12-21 03:37:23.135"
"97656156-3563-4b62-ae96-910eba6e7951","12e91045-5a7d-4b05-a379-84b585283ca4","TASK_ONE_07","2022-12-21 03:37:26.358"
"33698236-6fc1-4112-936c-9ac29412b900","10740bd7-ccb9-4160-99b2-92cd89b73acc","TASK_ONE_07","2022-12-21 03:37:28.266"
"2912ac06-21e9-4383-a343-88a0252b473e","a642712d-11e2-4c36-8ecc-31f923a3c9f9","INTRO_BIAS_05","2022-12-21 03:37:28.682"
"36280071-d8da-4c4b-a379-d961cc09d824","d88c849a-c501-4ca5-9cef-67316b9c8e09","TRUST_CHECK_10","2022-12-21 03:37:30.178"
"2f44a9ff-1c77-432c-89f8-ecf974e6a9a6","6ac35187-56bc-4bae-9fbd-74ee2d46f225","TRUST_CHECK_10","2022-12-21 03:37:30.475"
"3087b1e3-92b2-40e9-9c44-d3c3c593064b","bb7191e6-8891-4e27-835f-d72c9dee7feb","ATTENTION_CHECK_06","2022-12-21 03:37:31.465"
"64bbf0d5-f218-40d9-b8ed-ba778606c4c1","5cbee138-58c1-4dfc-bfd2-fe4cc3f70e18","END_11","2022-12-21 03:37:32.464"
"714f5c50-fcf8-487e-be58-15395a82eae3","06c4f11b-ed29-4697-99d6-7dcdf89c3a4d","DATA_PROCESSING_02","2022-12-21 03:37:32.785"
"1ac15a04-b223-4c65-8af3-93216bac6fd2","2ef8f759-9336-4b2c-bbdb-a55347d092e3","ATTENTION_CHECK_06","2022-12-21 03:37:33.316"
"e46c517f-e8c1-4573-86fe-7abcc0bffc50","6ac35187-56bc-4bae-9fbd-74ee2d46f225","END_11","2022-12-21 03:37:33.856"
"7e384db7-f930-4e72-b4d5-8112d71de1e0","d88c849a-c501-4ca5-9cef-67316b9c8e09","END_11","2022-12-21 03:37:37.705"
"9d65a434-cc9a-48cb-98c4-d754b86decfb","bb7191e6-8891-4e27-835f-d72c9dee7feb","TASK_ONE_07","2022-12-21 03:37:40.253"
"c0d501cc-60c8-489f-bad8-42ce664e071a","2ef8f759-9336-4b2c-bbdb-a55347d092e3","TASK_ONE_07","2022-12-21 03:37:46.661"
"80d3a259-f3b4-418f-b7ce-1416d0fa876c","7b898db1-dcfc-4856-8d89-8136c09421a4","ATTENTION_CHECK_06","2022-12-21 03:37:50.788"
"2cf42691-189a-493d-bfd8-1a20301e1900","38dc54d4-2336-40bd-8940-2e4386d180a2","ATTENTION_CHECK_06","2022-12-21 03:37:52.519"
"6b0712ba-aba7-4be3-b67f-04a46546859e","06c4f11b-ed29-4697-99d6-7dcdf89c3a4d","QUESTIONS_03","2022-12-21 03:37:54.12"
"03afda42-653f-4262-9755-7d3b9a84ae50","14ece2d1-5b20-4431-bdb3-ff11822ac58d","START_01","2022-12-21 03:37:58.579"
"9e10f7e7-2134-4a81-910f-b6bcd107311c","a642712d-11e2-4c36-8ecc-31f923a3c9f9","ATTENTION_CHECK_06","2022-12-21 03:38:00.426"
"12f1481b-8ff1-421b-90b3-ba6f1c7d4430","7b898db1-dcfc-4856-8d89-8136c09421a4","TASK_ONE_07","2022-12-21 03:38:01.357"
"f4d38ba3-277d-4433-be81-6ebab67234d9","9aca74d9-d80a-489d-b6cf-4d788fb42900","INTRO_TASK_TWO_08","2022-12-21 03:38:02.063"
"a4efdada-0603-40e9-bb9a-a754a0295b2e","6968cf9d-bcf9-417c-b670-a6d1fa971528","INTRO_STUDY_04","2022-12-21 03:38:02.998"
"e3be52d8-fe5c-4bfd-a557-2fceaed1939c","14ece2d1-5b20-4431-bdb3-ff11822ac58d","DATA_PROCESSING_02","2022-12-21 03:38:03.373"
"b786ac13-b13a-49b7-ad5b-ab799261eb0a","14ece2d1-5b20-4431-bdb3-ff11822ac58d","QUESTIONS_03","2022-12-21 03:38:05.771"
"43ba2f25-2040-4d96-982e-a68aaaa008b5","a642712d-11e2-4c36-8ecc-31f923a3c9f9","TASK_ONE_07","2022-12-21 03:38:06.376"
"8f4bd1c4-f8a8-4300-9fdd-a8bd14d8ebb7","b0ef303d-eb70-4f0b-897f-dda8beadfbbe","INTRO_BIAS_05","2022-12-21 03:38:07.007"
"cfa740c2-a77d-4263-96f7-bfff9e26a8d9","abd79dd5-1505-41c6-992f-f6fc4dc35b24","QUESTIONS_03","2022-12-21 03:38:09.858"
"318dc722-1885-4f26-8342-0a1b3583bf36","38dc54d4-2336-40bd-8940-2e4386d180a2","TASK_ONE_07","2022-12-21 03:38:10.302"
"0888130c-9013-4544-a204-1bc426a1a7a9","9aca74d9-d80a-489d-b6cf-4d788fb42900","TASK_TWO_09","2022-12-21 03:38:11.59"
"4d71051e-b24a-4986-958a-28cd1790014c","f393e8a5-84a2-4151-b276-5ac6140622a0","START_01","2022-12-21 03:38:12.071"
"d6c467d6-c07d-4ac3-afe8-6a7ca35c6b9b","f393e8a5-84a2-4151-b276-5ac6140622a0","DATA_PROCESSING_02","2022-12-21 03:38:22.9"
"5b54da27-c777-4dfc-bb70-ea07be68d36f","1f64fdcf-f5e1-42ae-9a38-92cb1e740f8d","INTRO_STUDY_04","2022-12-21 03:38:23.645"
"ea5bdbe3-33c1-4a11-8bb0-b3ea2f80f1bc","5027d3d8-b3f6-4c28-9a8a-a1e6ab573bc8","TRUST_CHECK_10","2022-12-21 03:38:27.699"
"436e267a-64d0-4542-8588-76f4c5f8145f","1f64fdcf-f5e1-42ae-9a38-92cb1e740f8d","INTRO_BIAS_05","2022-12-21 03:38:27.945"
"238fcb4b-8ab2-4bad-9d14-f22edd5be308","1f64fdcf-f5e1-42ae-9a38-92cb1e740f8d","ATTENTION_CHECK_06","2022-12-21 03:38:32.371"
"40cf6bca-b795-4da1-a7e8-f678d09221a4","f393e8a5-84a2-4151-b276-5ac6140622a0","QUESTIONS_03","2022-12-21 03:38:32.443"
"bb1806f1-840c-459e-8d29-3894cfdfc77f","5027d3d8-b3f6-4c28-9a8a-a1e6ab573bc8","END_11","2022-12-21 03:38:33.182"
"3a268bb0-5ae8-489e-860e-f213ee2fc18f","1f64fdcf-f5e1-42ae-9a38-92cb1e740f8d","TASK_ONE_07","2022-12-21 03:38:35.708"
"22ae130f-78c0-4c66-ba8d-f37c609f4c09","b0ef303d-eb70-4f0b-897f-dda8beadfbbe","ATTENTION_CHECK_06","2022-12-21 03:38:37.294"
"c107207e-b47c-4bd6-a7ee-51fde9fc016e","ed9ba924-7623-46b0-bdd5-39abf6b7f1db","INTRO_TASK_TWO_08","2022-12-21 03:38:40.894"
"d0687672-04a3-4c4a-a4ac-d02b03d3ef64","b0ef303d-eb70-4f0b-897f-dda8beadfbbe","TASK_ONE_07","2022-12-21 03:38:41.832"
"7491322f-f22a-4633-9148-5b567eb419da","14ece2d1-5b20-4431-bdb3-ff11822ac58d","INTRO_STUDY_04","2022-12-21 03:38:58.036"
"97d6b252-b141-43ce-94bb-3ad351acd100","e047ba0c-68b5-42e9-922c-c155721e8e3f","INTRO_STUDY_04","2022-12-21 03:39:12.257"
"391c8f90-c4ea-4c44-b261-14709bc13df7","96f18257-021a-4ddf-8034-c5030fab70b1","INTRO_STUDY_04","2022-12-21 03:39:13.686"
"39e4d7ed-96b7-4324-9fb2-7ec023920dd7","14ece2d1-5b20-4431-bdb3-ff11822ac58d","TASK_ONE_07","2022-12-21 03:39:15.36"
"35ce9eff-0482-4baf-9032-f55c1568ab22","04d60ca8-f928-49a3-a4b3-7d8c65084180","QUESTIONS_03","2022-12-21 03:39:28.858"
"e72d0f09-fb6a-4f94-ae3a-12c4f3a16209","06c4f11b-ed29-4697-99d6-7dcdf89c3a4d","INTRO_STUDY_04","2022-12-21 03:39:29.942"
"9e909758-57fb-41db-ae02-520165e51631","596dd0b5-2fcd-43c3-858d-bb7ea77121ab","INTRO_TASK_TWO_08","2022-12-21 03:39:35.498"
"619254c7-fa87-4eef-a052-2d2f0b905351","dbc7b417-69f4-499d-af93-aecc401edb92","QUESTIONS_03","2022-12-21 03:39:49.029"
"9385f664-5a29-4495-87f2-7123e029b8a5","abd79dd5-1505-41c6-992f-f6fc4dc35b24","INTRO_STUDY_04","2022-12-21 03:39:59.02"
"eb8b26fb-4d66-42bb-97d9-8bec60b12e5f","95950c24-e5bd-46a3-91fc-e455953b26c7","END_11","2022-12-21 03:40:00.471"
"4c862e44-9562-4e66-8a9b-77c4179b5551","04d60ca8-f928-49a3-a4b3-7d8c65084180","INTRO_STUDY_04","2022-12-21 03:40:06.022"
"4d450041-ef70-412f-9c51-7792a787e705","6968cf9d-bcf9-417c-b670-a6d1fa971528","TASK_ONE_07","2022-12-21 03:40:13.957"
"1db76c27-de59-428e-b1d3-3c6bd70db8e8","f393e8a5-84a2-4151-b276-5ac6140622a0","INTRO_STUDY_04","2022-12-21 03:40:17.736"
"f0b8512d-ebd7-494d-9e2f-1cdb40e0e162","8509d042-2e3d-4dcb-b842-add399a4578d","QUESTIONS_03","2022-12-21 03:40:24.027"
"b25d365d-d3e0-47df-b9e0-78ab2449b3ef","baa0223f-43a2-4864-ac9a-e049f79d88f7","QUESTIONS_03","2022-12-21 03:40:25.015"
"820349f3-066a-4815-bb06-03b0f4706503","dcba72e6-7eb5-4fb0-965b-d3293be2ceeb","QUESTIONS_03","2022-12-21 03:40:27.211"
"43a09d80-fae0-48ca-b8a8-c21f554250cc","264c1da9-66c7-4a0d-825c-a0e3474e4912","END_11","2022-12-21 03:40:27.781"
"3d28be98-1bce-49e9-bf3e-dffc672e62f9","023ea238-ed0d-4ab5-8c13-2b2fd4a10edf","INTRO_STUDY_04","2022-12-21 03:54:22.475"
"3b605d76-9f9d-4aae-bd6b-39cf129390d6","73494527-9d84-4535-bfdc-41c644bff04e","QUESTIONS_03","2022-12-21 03:54:25.572"
"229eb8ec-741f-4e81-bba0-30bfb7224134","acb2e609-9395-4678-9f52-5ba161d1423f","END_11","2022-12-21 03:54:27.849"
"54836b8d-f3ea-4539-8c0d-fded27647d79","0fe4879b-2b97-46e9-b762-6ea60bce3c78","TASK_ONE_07","2022-12-21 03:54:31.18"
"6da20b74-1268-4b02-a590-c21b4e182a15","3c7ca37f-77bb-456b-b6d4-bd9b689e78ff","INTRO_STUDY_04","2022-12-21 03:54:32.282"
"304dee53-540b-4b10-9ea1-080a5f4b4836","6ae55e59-cd7c-4251-b541-2a6a4732f8db","QUESTIONS_03","2022-12-21 03:54:34.716"
"9a66c4f4-9bfb-4506-9dee-f4a2d88e7b6c","3c3a2125-e6b7-45e2-8650-9812feeb0cae","QUESTIONS_03","2022-12-21 03:54:38.445"
"f3886553-5e80-41a7-8392-eab79ff97af2","87188204-4ef7-4323-9f1a-3cd396c4154d","QUESTIONS_03","2022-12-21 03:54:38.695"
"35bd94c9-1ef1-4eff-92dd-ab0e0804cbdb","3d8c99c9-83fb-49ff-848e-60f05eb5f02b","QUESTIONS_03","2022-12-21 03:54:41.674"
"bf90d5da-6167-41a9-b2a9-a0216559c8e5","1c072708-b4bb-415d-a346-0757336779b6","QUESTIONS_03","2022-12-21 03:54:44.034"
"33e18f49-c8c6-497f-923f-9437a9ce6684","e554e11a-ccb3-4fd4-92eb-00133057f09d","TASK_ONE_07","2022-12-21 03:54:45.755"
"e4172ff3-bacf-43a8-a71f-3c04cd4cc962","7a9a8237-03f2-4ae9-a4f2-ee15ede469ab","INTRO_STUDY_04","2022-12-21 03:55:32.87"
"3c4b133a-fbbf-4c15-8491-3935bb94c188","a4339c1f-8c75-4fb0-843a-8e7fa50b3675","QUESTIONS_03","2022-12-21 03:55:47.643"
"9ea5b8f7-5410-4e62-8afe-03967979e9c0","6ae55e59-cd7c-4251-b541-2a6a4732f8db","TASK_ONE_07","2022-12-21 03:55:49.097"
"15053126-cdcd-44cf-916e-99d63af4464a","38dc54d4-2336-40bd-8940-2e4386d180a2","END_11","2022-12-21 03:55:49.748"
"af0ead03-36f8-47d2-9c63-54b55144fa71","dbc7b417-69f4-499d-af93-aecc401edb92","INTRO_TASK_TWO_08","2022-12-21 03:55:52.06"
"2993e92b-f6ef-43bb-879b-6f48d2b2ecdf","d6406eb6-8d40-4f00-a601-6157c3f1c8aa","END_11","2022-12-21 03:55:53.204"
"0c8056d3-34fb-4873-ac60-2439a4c67eef","e3e37abf-e5d7-42b9-accf-70f72a2bc227","INTRO_STUDY_04","2022-12-21 03:56:05.239"
"776b1fd2-7297-4d2b-94c1-167af84227f4","3d8c99c9-83fb-49ff-848e-60f05eb5f02b","TASK_ONE_07","2022-12-21 03:56:07.008"
"e091ebbd-7014-4716-9366-3592ed0a7bb0","3c3a2125-e6b7-45e2-8650-9812feeb0cae","INTRO_STUDY_04","2022-12-21 03:56:08.102"
"f3c9babf-b8f6-4298-a657-86168fb4905a","7e1fc75f-36ba-4ad3-8576-a0ceb0004c27","TASK_ONE_07","2022-12-21 04:00:31.081"
"2d810b0f-9623-4fc1-9e71-0831251fb458","e26cdd06-c2bb-4659-81d0-5b934db65ef5","TASK_ONE_07","2022-12-21 04:00:37.56"
"f61df45a-b826-4c1f-b742-2479bf1114bd","d4a01e75-accf-4800-bad2-67bf54398412","TASK_ONE_07","2022-12-21 04:00:38.437"
"487b4606-1322-41ce-b2d3-bb6830004cb9","2e403ff3-67df-4f8e-add4-dee864821ea2","INTRO_STUDY_04","2022-12-21 04:00:41.981"
"e5122cd9-d7e8-4d6f-9ea2-b2a8befe10e4","a6261860-7a09-4372-acf5-e1bb24f2bf17","END_11","2022-12-21 04:00:47.149"
"2b3aca07-b4bc-4901-9977-642a447c7be3","0fe4879b-2b97-46e9-b762-6ea60bce3c78","INTRO_TASK_TWO_08","2022-12-21 04:00:47.16"
"80fa0e2c-f0ba-4fdf-9e35-57c633e20798","6d12435b-7f3c-4a16-86db-20eae0e90cad","TASK_ONE_07","2022-12-21 04:00:50.204"
"add018a1-8067-4def-bd1e-eefdf0879bf6","cb24bdae-1029-47c7-9431-947ccbd73da3","TASK_ONE_07","2022-12-21 04:00:50.316"
"9e68a36c-ba72-42b4-badb-58e74a790d99","49934615-20f9-4cbb-90dd-aa7b91d52b79","QUESTIONS_03","2022-12-21 04:00:51.352"
"416cc3aa-36ef-4218-bc3d-5d6889eb34fc","2e403ff3-67df-4f8e-add4-dee864821ea2","TASK_ONE_07","2022-12-21 04:01:58.802"
"0025671f-4b6c-42d7-adf0-a9021ec9ac91","e3e37abf-e5d7-42b9-accf-70f72a2bc227","END_11","2022-12-21 04:02:01.41"
"daf4ecdc-727b-40e3-af64-fe50e7b6c89a","c46b6128-fa5b-4810-a284-55ec9c480a10","TASK_ONE_07","2022-12-21 04:02:02.175"
"72ce44db-dbc7-43a4-9346-01024e0fcae6","43ec6b79-fe04-4f26-9588-30dc507d9d8f","INTRO_STUDY_04","2022-12-21 04:02:02.378"
"dd897abc-1ede-4b9e-af40-6ee134e5a3cb","6d00812a-d0a9-4d6c-982d-3a49f44004ff","TASK_ONE_07","2022-12-21 04:02:03.504"
"cf640c6d-685d-41eb-a47f-7dccf1ac0429","a4339c1f-8c75-4fb0-843a-8e7fa50b3675","INTRO_TASK_TWO_08","2022-12-21 04:02:09.715"
"6ad202f0-118d-47f9-98ba-dc771d4c595e","dffb6991-2e6e-449b-9067-c4f76e375b11","INTRO_STUDY_04","2022-12-21 04:02:13.543"
"feb5f1b6-d59b-497e-a64e-fb1e11867aa8","6f4141e2-f7d5-4e8e-9029-28d86645573c","QUESTIONS_03","2022-12-21 04:02:15.957"
"2acf8859-0fb6-445d-89a2-b28734c7899d","023ea238-ed0d-4ab5-8c13-2b2fd4a10edf","INTRO_TASK_TWO_08","2022-12-21 04:02:34.38"
"c2780b0a-b556-41e9-a3ec-73fcca779cba","238bf90f-e0f0-470a-baa9-82e471ea95a1","INTRO_TASK_TWO_08","2022-12-21 04:02:38.793"
"7ca4950a-2119-4bee-8900-0de522b323e7","b88ea317-739f-411e-b221-18d70ae1724f","INTRO_STUDY_04","2022-12-21 04:02:41.647"
"99e9bbd3-9630-4bfe-896b-aa8b8b8773db","5b1d5ac6-9b6c-4eaa-bb97-13035b705ca9","INTRO_STUDY_04","2022-12-21 04:02:42.146"
"6f6b62cc-39c0-4b6c-bf55-3a4a210e4f6b","f2c6eede-c6c7-44c5-92eb-2f21a00bd892","QUESTIONS_03","2022-12-21 04:02:49.94"
"37d7c691-e500-4da5-b33e-dc50375bd546","11559f8c-61f2-4857-976b-528e32a5a89a","TASK_ONE_07","2022-12-21 04:02:50.339"
"89058d6a-0f10-4532-a350-37720037ce88","73494527-9d84-4535-bfdc-41c644bff04e","TASK_ONE_07","2022-12-21 04:02:51.944"
"32025f82-85eb-4df9-88cb-a52dfcc53447","0ddda046-5947-4395-a112-87dacb8d0155","END_11","2022-12-21 04:02:52.319"
"7f9ef356-aa70-47b7-a3c7-cd175f99328d","d4b1acfe-d1a2-4ff5-a320-52ed238e434b","TASK_ONE_07","2022-12-21 04:02:56.497"
"b86cfeb7-25a3-4d19-a0c9-8ad249296f3e","43ec6b79-fe04-4f26-9588-30dc507d9d8f","TASK_ONE_07","2022-12-21 04:03:00.241"
"bda3e21c-6874-4910-a047-73611c67cd91","72a4c776-b4bb-4941-9145-f2602ad1c713","INTRO_STUDY_04","2022-12-21 04:03:00.535"
"b6f76f1b-c9d4-4642-bd20-08323cf59ad5","9bf4b10f-930d-406c-8e44-ddad395bc653","INTRO_TASK_TWO_08","2022-12-21 04:03:03.225"
"01bdfe26-ca12-4ed8-bec8-36b49fc63808","3bcc8318-041d-43d1-8064-9941489ea9e7","INTRO_STUDY_04","2022-12-21 04:03:09.747"
"6a89a0f8-a406-4505-818b-2912f6e2c3cd","b0ef303d-eb70-4f0b-897f-dda8beadfbbe","END_11","2022-12-21 04:03:13.094"
"20b9bb96-3529-42c2-875f-e382c95492c7","6c7810e5-c4c5-4eeb-80c4-925ed68550ee","QUESTIONS_03","2022-12-21 04:03:14.627"
"c6d1f74b-0f86-434e-a9e6-b80c193dd123","ed9ba924-7623-46b0-bdd5-39abf6b7f1db","TASK_TWO_09","2022-12-21 03:38:45.515"
"afebaa86-cc7c-4b89-9b0a-42d1189ea222","dcba72e6-7eb5-4fb0-965b-d3293be2ceeb","START_01","2022-12-21 03:38:48.949"
"c3d98917-7f07-435c-9374-e4e43470a250","dbc7b417-69f4-499d-af93-aecc401edb92","START_01","2022-12-21 03:38:58.674"
"853a82c7-c198-4816-9f62-a349bef624dd","14ece2d1-5b20-4431-bdb3-ff11822ac58d","INTRO_BIAS_05","2022-12-21 03:39:01.766"
"486cc5a8-b834-484d-a54c-4c3e9fb3d9fc","dcba72e6-7eb5-4fb0-965b-d3293be2ceeb","DATA_PROCESSING_02","2022-12-21 03:39:08.354"
"d2653eba-be49-4369-ab3c-0c895956a288","14ece2d1-5b20-4431-bdb3-ff11822ac58d","ATTENTION_CHECK_06","2022-12-21 03:39:11.11"
"b52f72f6-47c0-426d-94e6-f4e95c1a3687","dbc7b417-69f4-499d-af93-aecc401edb92","DATA_PROCESSING_02","2022-12-21 03:39:12.913"
"d42f2519-84f9-4359-a3a8-3cca7e48985c","6968cf9d-bcf9-417c-b670-a6d1fa971528","INTRO_BIAS_05","2022-12-21 03:39:13.146"
"80e4316c-4433-4cc5-beaa-9bdf52119b12","04d60ca8-f928-49a3-a4b3-7d8c65084180","START_01","2022-12-21 03:39:23.251"
"a31010cf-134f-4c59-9884-39087c041329","04d60ca8-f928-49a3-a4b3-7d8c65084180","DATA_PROCESSING_02","2022-12-21 03:39:26.41"
"5ff8b538-6912-4bac-adff-99984b163d5d","96f18257-021a-4ddf-8034-c5030fab70b1","INTRO_BIAS_05","2022-12-21 03:39:34.911"
"b386a450-f5cb-4621-b80e-e9eb9752c8ad","06c4f11b-ed29-4697-99d6-7dcdf89c3a4d","INTRO_BIAS_05","2022-12-21 03:39:40.405"
"19628c61-7de0-4a72-bd7d-a27b6755b847","d6406eb6-8d40-4f00-a601-6157c3f1c8aa","START_01","2022-12-21 03:39:44.929"
"3abf2027-20f0-46a7-a62d-67e3bdb2461a","7ec7b1e2-fdbb-4b2c-9dea-f4097b9533f4","START_01","2022-12-21 03:39:44.98"
"9ee8b089-5630-45ad-87d7-fda6b43fb99b","95950c24-e5bd-46a3-91fc-e455953b26c7","TRUST_CHECK_10","2022-12-21 03:39:51.771"
"db8f5807-5d64-457f-ada0-000273cbc22c","d6406eb6-8d40-4f00-a601-6157c3f1c8aa","DATA_PROCESSING_02","2022-12-21 03:39:55.131"
"6f5528d4-f26c-4f09-8379-1665a5f85dc7","596dd0b5-2fcd-43c3-858d-bb7ea77121ab","TASK_TWO_09","2022-12-21 03:39:58.788"
"4338688e-5484-4d84-9eba-64c8fd669b44","e047ba0c-68b5-42e9-922c-c155721e8e3f","INTRO_BIAS_05","2022-12-21 03:40:01.203"
"529ff454-6fef-4aea-a608-f0654cdd5bb2","6968cf9d-bcf9-417c-b670-a6d1fa971528","ATTENTION_CHECK_06","2022-12-21 03:40:03.35"
"cebe9820-fe52-4e8b-b056-03d0dc95bf17","abd79dd5-1505-41c6-992f-f6fc4dc35b24","INTRO_BIAS_05","2022-12-21 03:40:04.405"
"27ed2e91-41c8-4a46-ac70-a8b42a5d1154","4d9d9d13-0118-4ae1-a351-54638e8c53d7","START_01","2022-12-21 03:40:06.437"
"bcc72372-7870-49f3-a7ff-8275715950ef","04d60ca8-f928-49a3-a4b3-7d8c65084180","INTRO_BIAS_05","2022-12-21 03:40:09.139"
"2173fe9f-43db-40eb-89ea-d455b3621b52","7acf5968-c8c8-4d8f-908b-12fa62e2f255","START_01","2022-12-21 03:40:09.828"
"b7b7d1d9-f426-440f-b71a-591fec7801f5","8509d042-2e3d-4dcb-b842-add399a4578d","START_01","2022-12-21 03:40:11.478"
"3b1a078c-66db-41a5-8a97-f2b4764d956a","4d9d9d13-0118-4ae1-a351-54638e8c53d7","DATA_PROCESSING_02","2022-12-21 03:40:13.584"
"f22c2b52-25aa-4550-a8eb-972032cc7a40","baa0223f-43a2-4864-ac9a-e049f79d88f7","START_01","2022-12-21 03:40:14.967"
"fd80dc00-5651-4c3d-82cd-ffc4b60e17b2","8509d042-2e3d-4dcb-b842-add399a4578d","DATA_PROCESSING_02","2022-12-21 03:40:17.984"
"3c7baccb-dcb2-442c-aa2b-0d27c59feabc","29f34d6d-9750-433f-98f9-75e1821fcc64","START_01","2022-12-21 03:40:20.537"
"3127ef57-60ce-496f-aa7f-cf873e1cda16","baa0223f-43a2-4864-ac9a-e049f79d88f7","DATA_PROCESSING_02","2022-12-21 03:40:20.564"
"67471f51-3781-42e4-b934-d56cefab32eb","264c1da9-66c7-4a0d-825c-a0e3474e4912","TRUST_CHECK_10","2022-12-21 03:40:21.761"
